invoice_no,stock_code
538250,22847
538250,85123A
538250,22064
538250,21231
538250,21232
538250,22694
538250,22502
538250,20973
538250,84006
538250,16046
538250,22569
538250,22141
538250,22834
538250,22084
538250,22147
538250,77101A
538250,21942
538250,21945
538250,22653
538250,22566
538250,22570
538250,22634
538250,22753
538250,22333
538250,22332
538250,21704
538250,21329
538250,84535B
538250,21992
538252,82494L
538252,82482
538252,85123A
538252,79321
538252,22625
538252,22624
538252,22627
538252,21463
538255,22909
538255,21042
538255,47567B
538255,47591D
538255,20725
538255,21527
538255,21531
538255,21539
538255,21537
538255,22072
538255,22348
538255,17091J
538255,17012D
538255,17012B
538255,17012E
538255,17012F
538255,21533
538255,21181
538255,15056BL
538255,20679
538255,21524
538255,21523
538255,48187
538255,22423
538255,22367
538255,22411
538255,21974
538255,47570B
538255,22624
538255,22625
538255,85008
538255,22795
538255,22798
538255,22800
538255,22801
538255,22796
538255,37501
538255,22794
538255,21257
538255,21258
538255,84987
538255,21166
538255,22413
538255,84683
538255,71279
538255,84609
538255,22371
538255,22374
538255,21588
538255,70006
538255,10002
538260,22966
538260,22964
538260,22804
538260,84029E
538260,85123A
538260,21733
538260,21479
538260,22750
538260,22749
538260,84030E
538260,22835
538260,22112
538260,22111
538260,84029G
538260,21355
538260,22972
538263,21479
538263,22111
538263,21485
538263,22837
538263,84029E
538263,82552
538263,22670
538263,15056N
538263,22619
538263,84077
538263,22384
538263,22553
538263,22654
538263,22652
538268,22689
538268,22960
538268,22961
538268,22963
538268,22965
538268,84375
538268,22926
538279,21326
538279,22178
538279,84949
538279,48129
538279,22366
538279,22690
538279,48116
538280,21143
538280,84754
538280,72351B
538280,22055
538280,22059
538280,21871
538280,21870
538280,21873
538280,21876
538280,21872
538280,21875
538283,22439
538283,22434
538283,22440
538283,22940
538288,21034
538296,22111
538296,22768
538296,22779
538296,22178
538296,22822
538296,21136
538296,22470
538296,84879
538296,85123A
538296,20725
538296,84970S
538296,84631
538296,84799
538296,22212
538296,85114A
538296,85114B
538296,21421
538296,21422
538306,48138
538307,22191
538307,35004P
538307,22726
538307,22729
538307,22840
538307,21042
538307,22580
538307,22082
538307,21205
538307,22732
538307,22086
538307,22738
538307,22625
538307,22624
538307,48184
538307,20685
538307,22748
538307,21454
538307,21272
538307,21447
538307,22910
538307,37495
538307,84992
538307,22951
538307,21975
538307,85014B
538307,22909
538307,22752
538307,22423
538307,35004C
538307,22696
538307,22201
538307,22202
538307,15058B
538307,21041
538307,21154
538307,21911
538307,22910
538307,21982
538308,84832
538308,22362
538308,22667
538308,22348
538308,21212
538308,21213
538308,22310
538308,21527
538308,21533
538308,22499
538308,21786
538308,21787
538308,21967
538308,21479
538308,22553
538308,20727
538309,85048
538309,21034
538309,22834
538310,22367
538310,22197
538311,20728
538311,22383
538311,21931
538311,22759
538311,22411
538311,21928
538311,21929
538311,22277
538311,21114
538311,20725
538311,85099B
538311,22665
538311,22847
538311,POST
538312,22077
538312,22603
538312,22600
538312,22621
538312,22576
538312,22573
538312,22601
538312,22574
538312,22080
538312,84347
538312,22738
538312,22738
538312,22739
538312,22940
538312,84947
538312,22791
538312,21210
538312,22083
538312,22910
538312,22667
538312,22568
538312,22086
538312,22952
538312,20974
538312,21189
538312,22739
538312,21733
538312,72349B
538312,20975
538312,72351A
538312,22560
538312,22952
538312,72351B
538312,22348
538312,17090D
538312,85123A
538312,22621
538312,21890
538312,17091A
538312,17091J
538312,21494
538312,84347
538312,22558
538312,21980
538312,22851
538312,22909
538313,21889
538313,22586
538313,22086
538313,21644
538313,21731
538313,16258A
538313,21647
538313,84380
538313,22131
538313,22726
538313,22725
538313,22730
538313,22728
538313,22726
538313,22727
538313,22726
538313,21056
538313,22727
538313,22730
538313,22728
538313,22725
538313,22726
538313,22725
538313,22730
538313,22727
538313,22729
538313,22725
538313,22727
538313,22729
538313,22943
538313,22243
538313,22752
538313,22976
538313,22976
538313,22988
538313,22973
538313,22988
538313,22976
538313,22621
C538314,22586
538327,84380
538327,22988
538327,22976
538327,22973
538327,22943
538327,22730
538327,22729
538327,22728
538327,22727
538327,22726
538327,22725
538327,22621
538327,22586
538327,22243
538327,22131
538327,22086
538327,21889
538327,21731
538327,21647
538327,21644
538327,21056
538327,16258A
C538341,84380
C538341,22988
C538341,22988
C538341,22976
C538341,22976
C538341,22976
C538341,22973
C538341,22943
C538341,22752
C538341,22730
C538341,22730
C538341,22730
C538341,22729
C538341,22729
C538341,22728
C538341,22728
C538341,22727
C538341,22727
C538341,22727
C538341,22727
C538341,22726
C538341,22726
C538341,22726
C538341,22726
C538341,22725
C538341,22725
C538341,22725
C538341,22725
C538341,22621
C538341,22586
C538341,22243
C538341,22131
C538341,22086
C538341,21889
C538341,21731
C538341,21647
C538341,21644
C538341,21056
C538341,16258A
538342,22586
538343,22311
538343,22114
538343,22111
538343,82583
538343,22494
538343,22557
538343,22670
538343,85150
538343,21166
538343,21908
538343,21169
538343,21175
538343,21479
538343,22867
538343,22834
538343,22312
C538344,22867
538345,22798
538345,22800
538345,22801
538345,21326
538345,22791
538345,84946
538345,84789
538346,21164
538346,21165
538346,21166
538346,21172
538346,21171
538346,21169
538346,21175
538346,21181
538346,21903
538346,21905
538346,21907
538346,21908
538346,21911
538346,22115
538346,82552
538346,82567
538346,82599
538346,82600
538346,85150
538346,22393
538346,22389
538346,22391
538346,85016
538346,22781
538346,22915
538346,22914
538346,22922
538346,22923
538346,22924
538346,22988
538346,22974
538346,22977
538346,84029G
538346,84029E
538346,22112
538346,21485
538347,22751
538347,22749
538347,22750
538347,22910
538347,22086
538347,22940
538347,22147
538347,22483
538347,22746
538347,22747
538347,22745
538347,22748
538347,22968
538347,22141
538347,22144
538347,22086
538347,22505
538347,22779
538347,21123
538347,84580
538347,22175
538347,22689
538347,22842
538347,22843
538347,22841
538347,22840
538347,21034
538347,22415
538347,21098
538347,22960
538347,22961
538347,21813
538348,22734
538349,10135
538349,15036
538349,15044C
538349,16237
538349,16238
538349,20616
538349,20618
538349,20665
538349,20669
538349,20677
538349,20682
538349,20685
538349,20696
538349,20707
538349,20717
538349,20718
538349,20719
538349,20723
538349,20724
538349,20725
538349,20727
538349,20728
538349,20733
538349,20754
538349,20755
538349,20770
538349,20780
538349,20782
538349,20832
538349,20867
538349,20902
538349,20914
538349,20931
538349,20961
538349,20966
538349,20971
538349,20972
538349,20973
538349,20974
538349,20975
538349,20985
538349,20986
538349,21000
538349,21001
538349,21012
538349,21035
538349,21041
538349,21067
538349,21069
538349,21071
538349,21098
538349,21107
538349,21108
538349,21110
538349,21115
538349,21122
538349,21126
538349,21128
538349,21147
538349,21154
538349,21159
538349,21161
538349,21162
538349,21165
538349,21166
538349,21169
538349,21174
538349,21175
538349,21179
538349,21181
538349,21191
538349,21192
538349,21195
538349,21210
538349,21212
538349,21216
538349,21217
538349,21218
538349,21220
538349,21231
538349,21232
538349,21240
538349,21249
538349,21257
538349,21258
538349,21261
538349,21262
538349,21264
538349,21286
538349,21288
538349,21306
538349,21314
538349,21318
538349,21319
538349,21328
538349,21329
538349,21352
538349,21355
538349,21356
538349,21398
538349,21418
538349,21420
538349,21428
538349,21429
538349,21441
538349,21465
538349,21479
538349,21481
538349,21485
538349,21507
538349,21524
538349,21524
538349,21534
538349,21556
538349,21557
538349,21559
538349,21576
538349,21625
538349,21627
538349,21641
538349,21642
538349,21643
538349,21648
538349,21668
538349,21669
538349,21672
538349,21673
538349,21679
538349,21703
538349,21704
538349,21705
538349,21726
538349,21731
538349,21733
538349,21741
538349,21743
538349,21754
538349,21755
538349,21774
538349,21790
538349,21791
538349,21801
538349,21802
538349,21803
538349,21809
538349,21810
538349,21811
538349,21815
538349,21818
538349,21826
538349,21832
538349,21844
538349,21846
538349,21865
538349,21867
538349,21868
538349,21868
538349,21874
538349,21875
538349,21876
538349,21883
538349,21889
538349,21890
538349,21891
538349,21892
538349,21896
538349,21901
538349,21903
538349,21906
538349,21907
538349,21908
538349,21914
538349,21915
538349,21918
538349,21928
538349,21929
538349,21931
538349,21934
538349,21935
538349,21936
538349,21942
538349,21945
538349,21947
538349,21948
538349,21949
538349,21967
538349,21975
538349,21976
538349,21977
538349,21980
538349,21982
538349,21984
538349,21985
538349,21990
538349,21992
538349,21993
538349,22023
538349,22029
538349,22035
538349,22037
538349,22041
538349,22063
538349,22075
538349,22077
538349,22081
538349,22083
538349,22084
538349,22086
538349,22091
538349,22095
538349,22100
538349,22109
538349,22111
538349,22112
538349,22114
538349,22117
538349,22123
538349,22124
538349,22127
538349,22131
538349,22132
538349,22133
538349,22134
538349,22144
538349,22152
538349,22153
538349,22156
538349,22158
538349,22158
538349,22161
538349,22162
538349,22173
538349,22174
538349,22178
538349,22182
538349,22183
538349,22185
538349,22190
538349,22190
538349,22195
538349,22196
538349,22197
538349,22198
538349,22199
538349,22200
538349,22207
538349,22211
538349,22212
538349,22217
538349,22219
538349,22224
538349,22227
538349,22246
538349,22269
538349,22279
538349,22283
538349,22286
538349,22287
538349,22294
538349,22297
538349,22301
538349,22306
538349,22307
538349,22308
538349,22310
538349,22311
538349,22312
538349,22315
538349,22317
538349,22318
538349,22321
538349,22322
538349,22335
538349,22336
538349,22337
538349,22338
538349,22339
538349,22340
538349,22341
538349,22342
538349,22348
538349,22349
538349,22350
538349,22356
538349,22357
538349,22358
538349,22361
538349,22362
538349,22366
538349,22371
538349,22371
538349,22375
538349,22378
538349,22379
538349,22384
538349,22393
538349,22406
538349,22412
538349,22419
538349,22421
538349,22423
538349,22427
538349,22435
538349,22442
538349,22445
538349,22457
538349,22465
538349,22466
538349,22466
538349,22469
538349,22470
538349,22471
538349,22473
538349,22475
538349,22476
538349,22492
538349,22495
538349,22497
538349,22500
538349,22502
538349,22505
538349,22530
538349,22531
538349,22534
538349,22539
538349,22540
538349,22544
538349,22546
538349,22549
538349,22550
538349,22553
538349,22554
538349,22557
538349,22557
538349,22568
538349,22569
538349,22570
538349,22571
538349,22573
538349,22574
538349,22576
538349,22578
538349,22579
538349,22582
538349,22584
538349,22585
538349,22588
538349,22589
538349,22592
538349,22594
538349,22595
538349,22601
538349,22602
538349,22603
538349,22610
538349,22616
538349,22619
538349,22620
538349,22622
538349,22624
538349,22625
538349,22630
538349,22634
538349,22637
538349,22646
538349,22649
538349,22651
538349,22652
538349,22659
538349,22661
538349,22664
538349,22665
538349,22666
538349,22668
538349,22676
538349,22678
538349,22689
538349,22694
538349,22695
538349,22713
538349,22714
538349,22716
538349,22719
538349,22725
538349,22726
538349,22727
538349,22729
538349,22730
538349,22737
538349,22738
538349,22739
538349,22740
538349,22741
538349,22746
538349,22748
538349,22749
538349,22753
538349,22754
538349,22754
538349,22755
538349,22757
538349,22758
538349,22759
538349,22766
538349,22771
538349,22777
538349,22781
538349,22789
538349,22791
538349,22798
538349,22811
538349,22812
538349,22813
538349,22814
538349,22816
538349,22816
538349,22817
538349,22819
538349,22821
538349,22829
538349,22834
538349,22835
538349,22837
538349,22840
538349,22842
538349,22845
538349,22851
538349,22855
538349,22855
538349,22867
538349,22890
538349,22891
538349,22895
538349,22906
538349,22909
538349,22910
538349,22916
538349,22917
538349,22918
538349,22920
538349,22931
538349,22933
538349,22942
538349,22943
538349,22944
538349,22945
538349,22951
538349,22952
538349,22960
538349,22961
538349,22962
538349,22963
538349,22964
538349,22966
538349,22969
538349,22974
538349,22976
538349,22983
538349,22988
538349,35004B
538349,35598D
538349,35599D
538349,35609A
538349,35610A
538349,35610C
538349,35648
538349,35653
538349,35924
538349,35954
538349,35957
538349,35961
538349,35965
538349,35971
538349,37343
538349,37447
538349,46776A
538349,46776B
538349,46776D
538349,47021G
538349,47563A
538349,47566
538349,47567B
538349,47591B
538349,47591D
538349,48111
538349,48138
538349,48194
538349,51014A
538349,51014C
538349,62094B
538349,70006
538349,70007
538349,71477
538349,72351A
538349,72598
538349,72741
538349,72803A
538349,72807A
538349,72807B
538349,72817
538349,79066K
538349,79067
538349,79321
538349,82494L
538349,82551
538349,82580
538349,82599
538349,82613B
538349,84006
538349,84029E
538349,84029G
538349,84031A
538349,84031B
538349,84032A
538349,84032B
538349,84077
538349,84251B
538349,84279P
538349,84347
538349,84375
538349,84378
538349,84459A
538349,84459B
538349,84509A
538349,84510A
538349,84520B
538349,84535B
538349,84536A
538349,84559B
538349,84580
538349,84596E
538349,84685
538349,84688
538349,84692
538349,84712B
538349,84754
538349,84832
538349,84836
538349,84913A
538349,84920
538349,84931A
538349,84945
538349,84946
538349,84947
538349,84949
538349,84950
538349,84968E
538349,84970S
538349,84978
538349,84991
538349,85014A
538349,85017B
538349,85032D
538349,85034C
538349,85039A
538349,85039B
538349,85039C
538349,85049C
538349,85049E
538349,85064
538349,85066
538349,85096
538349,85099B
538349,85123A
538349,85131A
538349,85131B
538349,85131D
538349,85135B
538349,85135C
538349,85136A
538349,85136C
538349,85150
538349,85152
538349,85169B
538349,85170C
538349,85173
538349,85174
538349,85176
538349,85178
538349,85199S
538349,85211
538349,85227
538349,85231G
538349,90013B
538349,90022
538349,90030B
538349,90030C
538349,90031
538349,90040A
538349,90062
538349,90082D
538349,90120A
538349,90120C
538349,90125B
538349,90125D
538349,90129A
538349,90129B
538349,90129C
538349,90130B
538349,90130C
538349,90161C
538349,90175A
538349,90177E
538349,90183A
538349,90198A
538349,90200D
538349,90201D
538349,90202C
538349,90206C
538349,90209B
538349,90214C
538349,90214D
538349,90214K
538349,90214S
538349,90214Z
538349,DCGS0003
538349,DOT
538349,84029G
538349,22837
538349,22112
C538350,85123A
C538350,21231
C538350,21936
C538350,20711
C538350,85099F
C538350,85099C
C538350,20718
C538350,85099B
C538350,37450
C538350,20725
C538350,20727
C538350,21928
C538350,21181
C538350,85150
C538350,82583
C538350,21166
C538350,21175
C538350,21169
C538350,82581
C538350,22067
C538350,37447
C538350,82551
C538350,35924
C538350,22064
C538350,22065
C538350,21232
538351,20676
538351,20677
538351,20685
538351,20711
538351,20712
538351,20717
538351,20718
538351,20719
538351,20723
538351,20724
538351,20726
538351,20727
538351,20728
538351,20734
538351,20735
538351,20960
538351,20961
538351,20963
538351,20966
538351,21078
538351,21080
538351,21098
538351,21210
538351,21211
538351,21212
538351,21213
538351,21215
538351,21238
538351,21239
538351,21240
538351,21242
538351,21327
538351,21328
538351,21329
538351,21427
538351,21452
538351,21479
538351,21481
538351,21485
538351,21488
538351,21523
538351,21524
538351,21556
538351,21670
538351,21673
538351,21864
538351,21866
538351,21912
538351,21929
538351,21930
538351,21931
538351,21934
538351,21955
538351,21976
538351,21989
538351,22069
538351,22075
538351,22077
538351,22078
538351,22080
538351,22081
538351,22082
538351,22083
538351,22084
538351,22086
538351,22090
538351,22110
538351,22111
538351,22112
538351,22113
538351,22114
538351,22139
538351,22147
538351,22149
538351,22150
538351,22174
538351,22326
538351,22327
538351,22328
538351,22355
538351,22356
538351,22367
538351,22378
538351,22379
538351,22384
538351,22411
538351,22418
538351,22423
538351,22555
538351,22631
538351,22637
538351,22644
538351,22645
538351,22646
538351,22652
538351,22654
538351,22691
538351,22694
538351,22726
538351,22727
538351,22728
538351,22729
538351,22730
538351,22733
538351,22734
538351,22735
538351,22736
538351,22737
538351,22738
538351,22739
538351,22746
538351,22834
538351,22835
538351,22910
538351,22941
538351,22943
538351,22952
538351,35970
538351,47559b
538351,47591d
538351,48173c
538351,48187
538351,48189
538351,79321
538351,82494l
538351,84029E
538351,84029G
538351,84030e
538351,84031A
538351,84031B
538351,84032A
538351,84347
538351,84380
538351,84991
538351,84997b
538351,84997d
538351,85049a
538351,85099C
538351,85099f
538351,85123a
538352,15056BL
538352,20679
538352,51008
538353,47599B
538353,90200C
538353,90200B
538353,90200D
538353,90200E
538353,21700
538353,84970L
538353,22470
538353,21562
538353,21733
538353,21166
538353,21903
538353,82583
538353,21181
538353,21165
538353,84596G
538353,84596F
538353,84596E
538353,84596B
538353,84380
538353,85099C
538353,85099B
538353,21928
538353,21212
538353,47559B
538353,35924
538353,22064
538353,37450
538353,48185
538353,20685
538353,20914
538353,35924
538353,37447
538353,37449
538353,37446
538353,21231
538353,21232
538353,22065
538354,85230E
538354,85230F
538354,22168
538354,85066
538354,22524
538354,22525
538354,21524
538354,22692
538354,48138
538354,48194
538354,21340
538354,22487
538354,20969
538354,20970
538354,20972
538354,22150
538354,22271
538354,22273
538354,22274
538354,20733
538354,22652
538354,85178
538354,22492
538354,22470
538354,22212
538354,82482
538354,82494L
538354,21212
538354,21977
538354,22207
538354,22199
538354,22625
538354,22558
538354,22659
538354,22203
538354,21154
538354,21035
538354,21355
538354,20754
538354,22904
538354,21866
538354,21786
538354,21787
538354,37448
538354,22109
538354,85099B
538354,22491
538354,22561
538354,22432
538354,22791
538354,22826
538354,22844
538354,22852
538354,22927
538354,22960
538354,22961
538354,22966
538354,22969
538354,22356
538354,20724
538354,20718
538354,20961
538354,20963
538354,20966
538354,22863
538354,21733
538354,84949
538354,21121
538355,22943
538356,21730
538356,21463
538356,20668
538356,72802C
538356,72802A
538356,84832
538356,22941
538356,22942
538356,21464
538356,84580
538356,22943
538356,22105
538356,22837
538356,22102
538356,21326
538356,22616
538356,84029E
538356,22834
538356,22988
538356,22903
538356,47021G
C538357,35924
538358,21928
538358,21913
538358,21888
538358,21912
538358,21463
538358,84508A
538359,35958
538360,35004P
538361,22193
538361,21534
538361,22623
538361,21484
538361,21481
538361,21914
538361,22141
538361,22083
538361,22681
538361,22671
538361,22686
538361,21217
538361,21892
538361,22963
538361,21744
538361,21845
538361,22961
538361,22086
538361,21494
538361,10135
538361,22812
538361,21035
538361,21154
538361,20754
538361,22666
538361,22502
C538362,21212
538363,35598B
538363,35004C
538363,22943
538363,22900
538363,22174
538363,22142
538363,22144
538363,85231B
538363,22785
538363,22786
538363,21942
538363,22659
538363,22327
538363,22207
538363,22908
538363,22475
538363,22476
538363,22473
538363,21034
538364,22553
538364,72799E
538364,85099C
538364,21584
538364,21928
538364,21929
538364,22470
538364,20978
538364,21647
538364,21865
538364,21864
538364,85035C
538364,22457
538364,21161
538364,21159
538364,22086
538364,22776
538364,22197
538365,22469
538365,84030E
538365,22112
538365,22835
538365,84029E
538365,84029G
538365,84030E
538365,22111
538365,84997A
538365,84997B
538365,84997C
538365,22314
538365,22932
538365,22930
538365,17091A
538365,17091J
538365,21755
538365,21755
538365,82483
538365,21034
538366,22169
538366,21259
538366,22835
538366,84030E
538366,22469
538366,85066
538366,22667
538367,20725
538367,20727
538367,85071A
538367,85071B
538367,85071A
538367,85071D
538367,22616
538367,21967
538367,84032B
538367,21479
538367,84032A
538367,21481
538367,22951
538367,22417
538367,22974
538367,22972
538367,21716
538367,22834
538367,16225
538367,16033
538367,22489
538367,21914
538367,21915
538367,22560
538367,22492
538367,22940
538367,22629
538367,22630
538367,84077
538367,22659
538367,22491
538367,85124B
538367,85124C
538367,20830
538367,22553
538367,20831
538367,22174
538367,22551
538367,22554
538367,84559B
538367,84559A
538367,22748
538367,22746
538368,22420
538368,85014B
538368,22131
538368,22937
538368,22834
538368,22834
538368,20974
538368,22273
538368,20972
538368,21648
538368,22196
538368,22533
538368,21944
538368,21677
538368,21721
538368,21723
538368,21679
538368,22677
538368,21881
538368,22759
538368,20975
538368,20966
538368,21880
538368,90200A
538368,22532
538368,21879
538368,21883
538368,20973
538368,85049E
538368,22421
538368,22419
538368,20973
538368,22195
538368,22563
538368,22195
538368,22374
538368,21107
538368,21106
538368,21121
538368,22352
538368,22652
538368,22759
538368,84754
538368,22549
538368,21539
538368,84997B
538368,22548
538368,20828
538368,22466
538368,21430
538368,84536A
538368,22554
538368,22556
538368,22553
538368,22753
538368,22727
538368,85227
538368,21908
538368,84997D
538368,84997A
538368,22667
538368,22098
538368,22726
538368,22493
538368,84509C
538368,79321
538368,85084
538368,22197
538368,22618
538368,22625
538369,90200B
538369,90200D
538369,90186B
538369,90190C
538369,90003D
538369,90003C
538369,90204
538369,90067A
538369,90003B
538369,90186A
538369,22942
538369,22941
538369,21485
538369,84029E
538369,22942
538369,22617
538369,22453
538369,22452
538369,22454
538369,21790
538369,22549
538369,72818
538369,22301
538369,22988
538369,22300
538369,22111
538369,22112
538369,21485
538369,22623
538369,22550
538369,21481
538369,22548
538369,22434
538369,85049A
538369,84030E
538369,84029G
538369,22619
538369,22616
538369,22733
538370,84946
538370,72818
538370,22969
538370,22907
538370,21285
538370,22699
538370,21155
538370,21040
538370,22910
538370,77101A
538370,22844
538370,22960
538370,22384
538370,20727
538370,22580
538370,22314
538370,22312
538370,21814
538370,22197
538370,82600
538370,22784
538370,85123A
538370,22224
538370,22144
538370,22142
538370,22384
538370,22604
538370,22640
538370,21671
538370,22112
538370,22835
538370,21533
538370,21531
538370,22112
538370,22149
538370,21527
538370,22130
538370,22796
538370,22909
538370,21651
538370,22178
538370,22961
538370,21894
538370,21258
538370,21259
538370,20718
538370,22697
538370,22699
538370,22698
538370,85066
538371,82486
538371,21481
538371,22699
538371,82482
538371,21216
538371,82483
538371,22560
538371,22726
538371,22568
538371,22570
538371,85084
538371,22988
538371,22943
538371,21807
538371,21809
538371,22154
538371,21818
538371,21819
538371,21818
538371,22338
538371,21809
538371,22602
538371,22338
538371,22601
538371,22576
538371,22577
538371,85199S
538371,22595
538371,22759
538371,22130
538371,84347
538371,22083
538371,22086
538371,21479
538371,22910
538371,84030E
538371,84030E
538371,22113
538371,22113
538371,22113
538371,21216
C538372,82582
C538372,84949
C538372,84946
C538373,20985
538374,85099F
538374,22385
538374,22663
538374,85099B
538374,22386
538374,21931
538374,22664
538374,22380
538374,22381
538374,22379
538374,22591
538374,35967
538374,21900
538374,72818
538374,84836
538374,85123A
538374,22964
538374,22348
538374,20675
538374,21232
538374,21937
538374,15056N
538374,22862
538374,20723
538374,22355
538374,20724
538374,22356
538374,22661
538374,20728
538374,22382
538374,22662
538374,20727
538374,22383
538374,20725
538374,22384
538374,22383
538374,22469
538374,22851
538374,22908
538374,84520B
538374,22197
538374,22644
538374,22646
538374,85231B
538374,21586
538374,84029G
538374,22837
538374,22834
538374,20751
538374,22960
538374,22961
C538375,22220
C538376,20728
C538376,22892
C538377,22055
C538377,37449
538378,82599
538378,22413
538378,21907
538378,21905
538378,21166
538378,21175
538378,21904
538378,21181
538378,22109
538378,21137
538378,82001S
538378,21137
538378,84050
538378,82001S
538378,22107
538378,22041
538378,22834
538378,22190
538378,20966
538378,20961
538378,22371
538378,22374
538378,20963
538378,22450
538378,22451
538378,22449
538378,84032A
538378,22837
538378,84032B
538378,22112
538378,21484
538378,22110
538378,21484
538378,21481
538378,22835
538378,22112
538378,22111
538378,21034
538379,22960
538379,22966
538379,22965
538379,22988
538379,85049G
538379,21098
538379,48116
538379,22110
538379,22961
538379,22933
538379,22966
538379,21894
538379,21592
538379,22926
538379,22398
538379,21378
538379,21375
538379,21376
538379,21379
538379,22920
538379,22916
538379,22921
538379,22919
538379,22917
538379,22918
538379,22918
538379,22917
538379,22916
538379,22919
538379,22920
538379,22921
538379,22837
538379,22326
538379,21249
538379,22961
538379,22934
538379,22960
538379,18097C
538379,82486
538379,22966
538379,72816
538379,85123A
538379,22972
538379,22975
538379,22301
538379,21791
538379,22796
538379,47599B
538379,22941
538379,22469
538379,48187
538379,22664
538379,22156
538379,22178
538379,84997C
538379,85123A
538379,21484
538379,22110
538379,22617
538379,22470
538379,22694
538379,21034
538382,22752
538382,84944
538382,22530
538382,22529
538382,22531
538382,22532
538382,22533
538382,22535
538382,21464
538382,22834
538382,22899
538382,22943
538382,22694
538382,22555
538382,22556
538382,22551
538382,22553
538382,21914
538382,20977
538382,22554
538382,21547
538382,22568
538382,22635
538382,22570
538382,84030E
538382,22729
538382,22727
538382,22726
538382,22725
538382,21116
538382,21791
538382,21790
538382,22569
538382,22111
538382,21481
538382,22837
538382,22751
538397,22961
538397,85032B
538397,85032C
538397,85032A
538397,22857
538397,85017B
538397,22024
538397,21507
538397,22025
538397,22028
538397,22718
538397,21218
538397,22073
538397,22858
538397,22859
538397,22861
538397,21380
538397,21381
538397,47566
538397,22896
538397,21155
538397,22567
538397,22558
538397,22895
538397,22549
538397,22654
538397,85177
538397,21259
538397,22651
538397,22088
538397,84880
538397,21210
538397,84988
538397,21078
538397,84520B
538397,22662
538397,22664
538397,22661
538397,22244
538397,22243
538397,22242
538397,22245
538397,22623
538397,22619
538397,22231
538397,22230
538397,22232
538397,21717
538403,84949
538403,84946
538403,84947
538403,21733
538403,85123A
538403,21587
538403,22792
538403,84077
538403,21818
538403,21819
538403,21813
538403,21809
538403,21810
538403,21821
538403,21820
538403,84912A
538403,84912B
538403,22082
538403,22086
538403,22891
538403,22798
538403,22801
538409,85152
538409,47503H
538409,22480
538409,21754
538409,22727
538409,22729
538409,22726
538409,21136
538409,84879
538417,22745
538417,22746
538417,22892
538417,21034
538417,21463
538417,47591B
538417,22371
538417,20725
538417,20728
538417,22791
538418,22911
538418,22910
538418,85084
538418,22294
538418,21823
538418,21824
538418,22572
538418,21823
538418,22577
538418,22616
538418,22086
538418,84754
538418,20751
538418,20752
538418,85114B
538418,84380
538418,22965
538418,22966
538418,85114C
538418,84993A
538418,84993B
538418,85049E
538418,22075
538418,22077
538418,21215
538418,21212
538418,21976
538418,21977
538418,84991
538418,84992
538418,21213
538418,22417
538418,22951
538418,21975
538418,72807B
538418,72807A
538418,72807B
538418,72807C
538418,20973
538418,20981
538418,20977
538418,72598
538418,20978
538418,20982
538418,20974
538418,22964
538419,82484
538419,48138
538419,21463
538419,22855
538419,84789
538419,22927
538419,22961
538419,21163
538419,22672
538419,21380
538419,21380
538419,21506
538419,22457
538419,21981
538419,21984
538419,20793
538419,22456
538419,21411
538419,22470
538419,22086
538419,22499
538419,22554
538419,22557
538419,21464
538419,21755
538419,22812
538419,84978
538419,22963
538419,84763
538419,20977
538419,21984
538419,21983
538419,21981
538419,84978
538419,79066K
538419,21730
538419,21034
538420,17096
538421,16218
538421,84944
538421,21928
538421,21982
538421,22086
538421,20664
538421,20665
538421,20977
538421,47593A
538421,20670
538421,22956
538421,22207
538421,22132
538421,21943
538421,22389
538421,21946
538421,22726
538421,22729
538421,22726
538421,21711
538421,84997C
538421,22400
538421,21739
538421,22560
538421,22746
538421,21577
538421,22744
538421,84559B
538421,22333
538437,85099C
538437,85099F
538437,22909
538437,20681
538437,20682
538437,22940
538437,22749
538437,21866
538437,21867
538437,21733
538437,22804
538437,85123A
538437,21232
538437,72130
538437,72128
538437,21411
538437,21408
538437,21624
538437,72127
538437,22470
538437,22469
538437,20970
538437,20967
538437,20969
538449,37449
538449,21232
538449,85150
538449,82600
538449,82599
538449,85152
538449,82567
538449,82582
538449,21165
538449,21164
538449,21175
538449,21174
538449,21181
538449,22412
538449,21904
538449,21876
538449,21871
538449,21877
538449,21872
538449,22174
538449,22109
538449,22444
538449,22812
538449,21870
538449,85123A
538449,21733
538449,22197
538449,21231
538449,51020B
538449,22474
538449,22855
538449,20886
538449,22095
538449,72741
538449,22441
538449,22374
538449,22374
538449,22371
538449,22372
538449,70007
538449,22314
538449,22311
538449,22283
538449,22099
538449,21730
538449,71477
538449,22834
538449,20961
538449,22727
538449,22725
538449,22729
538449,20966
538449,20963
538449,21790
538453,84558A
538453,22195
538453,22569
538453,20666
538453,22750
538453,84559B
538453,22812
538453,22136
538453,17164B
538453,85152
538453,22166
538453,21865
538453,21915
538453,84827
538453,72349B
538453,21866
538453,21864
538453,21867
538453,21846
538453,22423
538453,20735
538453,22412
538453,22195
538453,21479
538453,72807B
538453,21327
538453,22333
C538463,37449
C538463,22055
538470,22055
538470,37449
538473,82583
538473,82599
538473,85150
538473,85152
538473,82605
538473,21165
538473,22412
538473,21166
538473,21903
538473,22158
538473,85123A
538473,48138
538473,82484
538473,21755
538488,21027
538488,17107D
538488,21032
538488,22621
