"Region","CancerSiteICD10Code","CancerSite","Sex","SexQF","Year","IncidencesAgeUnder5","IncidencesAge5To9","IncidencesAge10To14","IncidencesAge15To19","IncidencesAge20To24","IncidencesAge25To29","IncidencesAge30To34","IncidencesAge35To39","IncidencesAge40To44","IncidencesAge45To49","IncidencesAge50To54","IncidencesAge55To59","IncidencesAge60To64","IncidencesAge65To69","IncidencesAge70To74","IncidencesAge75To79","IncidencesAge80To84","IncidencesAge85To89","IncidencesAge90AndOver","IncidencesAllAges","IncidenceRateAgeUnder5","IncidenceRateAge5To9","IncidenceRateAge10To14","IncidenceRateAge15To19","IncidenceRateAge20To24","IncidenceRateAge25To29","IncidenceRateAge30To34","IncidenceRateAge35To39","IncidenceRateAge40To44","IncidenceRateAge45To49","IncidenceRateAge50To54","IncidenceRateAge55To59","IncidenceRateAge60To64","IncidenceRateAge65To69","IncidenceRateAge70To74","IncidenceRateAge75To79","IncidenceRateAge80To84","IncidenceRateAge85To89","IncidenceRateAge90AndOver","CrudeRate","CrudeRateLower95pcConfidenceInterval","CrudeRateUpper95pcConfidenceInterval","EASR","EASRLower95pcConfidenceInterval","EASRLower95pcConfidenceIntervalQF","EASRUpper95pcConfidenceInterval","EASRUpper95pcConfidenceIntervalQF","WASR","WASRLower95pcConfidenceInterval","WASRLower95pcConfidenceIntervalQF","WASRUpper95pcConfidenceInterval","WASRUpper95pcConfidenceIntervalQF","StandardisedIncidenceRatio","SIRLower95pcConfidenceInterval","SIRUpper95pcConfidenceInterval"
"South East of Scotland","C40-C41","Bone and articular cartilage","Females",NA,"2017-2021",2,3,3,1,0,0,2,0,1,2,1,1,2,5,4,5,0,1,0,33,1.08493994857385,1.45185644043517,1.49522276327135,0.51941306323854,0,0,0.719657443057105,0,0.42508512329594,0.767975424786407,0.355282698443151,0.365899619098496,0.827058030526712,2.29867090848072,1.93484412412025,3.32933812758024,0,1.38917830103494,0,0.833473718931951,0.573724957530216,1.1705069836048,0.850653096030358,0.585020185206483,NA,1.16522467772098,NA,0.782271967005754,0.484819059761199,NA,1.14973271244893,NA,98.7900110443156,68.0024979833072,138.737905240666
"South East of Scotland","C40-C41, C47+C49","Bone and connective tissue","All","d","2017-2021",6,5,8,12,7,9,16,9,10,8,22,28,20,21,30,24,17,19,5,276,1.58036137596797,1.18204706911429,1.95018733987134,3.05223130826264,1.38348123406526,1.6179833455581,2.95232911088764,1.77620243971273,2.15163427381267,1.57042265962856,4.0043246706443,5.23449607693214,4.24223141372362,5.00452790620085,7.61680368450184,8.74399760997399,8.63641212958682,16.256545398542,8.08996035919424,3.57961796656948,3.16972424021073,4.02780797592757,3.67810008227034,3.25264330557476,NA,4.12932751066243,NA,2.60796631951863,2.24855975759968,NA,2.99362887026602,NA,102.037662353713,90.3535670000453,114.813400231969
"South East of Scotland","C40-C41, C47+C49","Bone and connective tissue","Male",NA,"2017-2021",3,1,3,8,5,7,6,4,5,4,13,20,12,11,15,16,11,11,3,158,1.53595674745799,0.462186233320854,1.43144795732376,3.98743956536909,2.01056754300604,2.59032845364792,2.27242600412824,1.62342933212117,2.1784973596612,1.60647731654029,4.85183249981339,7.64485081073643,5.22582078047633,5.44276928101018,8.01577504528913,12.8727050380549,13.096173536205,24.5037980887037,15.271061338763,4.21222467579866,3.58103130841582,4.92263260092002,4.41542063648272,3.7461809741476,NA,5.13884935157807,NA,2.93084636887519,2.41273231541317,NA,3.49860402435695,NA,107.816666043983,91.6605562117388,126.000362288364
"South East of Scotland","C40-C41, C47+C49","Bone and connective tissue","Females",NA,"2017-2021",3,4,5,4,2,2,10,5,5,4,9,8,8,10,15,8,6,8,2,118,1.62740992286077,1.93580858724689,2.49203793878558,2.07765225295416,0.777351098397102,0.699271359243668,3.59828721528552,1.92080889104019,2.1254256164797,1.53595084957281,3.19754428598836,2.92719695278797,3.30823212210685,4.59734181696143,7.25566546545094,5.32694100412838,5.31693354719222,11.1134264082795,4.7438330170778,2.98029996466577,2.46687305514052,3.56907400119825,2.94077952805795,2.43236412491283,NA,3.49672807226655,NA,2.28508627016207,1.80343954493292,NA,2.82287604196293,NA,95.2048245713047,78.8035497227779,114.013041705415
"South East of Scotland","C47+C49","Connective tissue","All","d","2017-2021",4,1,4,6,5,6,12,8,8,4,18,18,16,12,22,18,15,18,5,200,1.05357425064531,0.236409413822858,0.975093669935668,1.52611565413132,0.988200881475186,1.0786555637054,2.21424683316573,1.57884661307798,1.72130741905014,0.785211329814278,3.27626563961806,3.36503319231352,3.3937851309789,2.85973023211477,5.58565603530135,6.55799820748049,7.62036364375308,15.4009377459872,8.08996035919424,2.59392606273151,2.24687020359022,2.9794091771217,2.68794683588463,2.32376531610968,NA,3.0782504076664,NA,1.73620657167037,1.45738644586292,NA,2.03907029583738,NA,101.706956852454,88.0990148998202,116.821618386541
"South East of Scotland","C47+C49","Connective tissue","Male",NA,"2017-2021",3,0,2,3,3,4,4,3,4,2,10,11,10,7,11,15,9,11,3,115,1.53595674745799,0,0.954298638215843,1.49528983701341,1.20634052580362,1.48018768779881,1.51495066941883,1.21757199909088,1.74279788772896,0.803238658270145,3.7321788460103,4.20466794590504,4.35485065039695,3.46358045155193,5.87823503321203,12.0681609731765,10.7150510750768,24.5037980887037,15.271061338763,3.0658597323851,2.53118163995365,3.68010029410767,3.28576723974167,2.70517204593079,NA,3.92196491603271,NA,1.96959884018443,1.55813173695136,NA,2.42854979425303,NA,108.383950296048,89.4820666963724,130.098517928849
"South East of Scotland","C47+C49","Connective tissue","Females",NA,"2017-2021",1,1,2,3,2,2,8,5,4,2,8,7,6,5,11,3,6,7,2,85,0.542469974286923,0.483952146811723,0.996815175514232,1.55823918971562,0.777351098397102,0.699271359243668,2.87862977222842,1.92080889104019,1.70034049318376,0.767975424786407,2.84226158754521,2.56129733368948,2.48117409158014,2.29867090848072,5.32082134133069,1.99760287654814,5.31693354719222,9.72424810724456,4.7438330170778,2.14682624573381,1.71480855499637,2.65458389882586,2.09012643202759,1.66791630817461,NA,2.55925449234702,NA,1.50281430315631,1.14184907197249,NA,1.91259805977998,NA,93.8820786648562,74.9896699722475,116.086644136794
"South East of Scotland","C71","Malignant brain cancer","All","d","2017-2021",14,10,11,4,7,11,14,21,12,24,42,61,74,74,85,76,33,27,11,611,3.6875098772586,2.36409413822858,2.68150759232309,1.01741043608755,1.38348123406526,1.97753520012656,2.58328797202668,4.1444723593297,2.58196112857521,4.71126797888567,7.64461982577547,11.4037235961736,15.6962562307774,17.6350030980411,21.5809437727552,27.6893257649176,16.7648000162568,23.1014066189808,17.7979127902273,7.92444412164476,7.30847480266025,8.57846268268527,8.03698831874697,7.40797823149436,NA,8.69126370311669,NA,5.02518115944229,4.55429238292812,NA,5.51890275597347,NA,96.3443792454255,88.8555029582302,104.295853356566
"South East of Scotland","C71","Malignant brain cancer","Male",NA,"2017-2021",8,9,8,4,3,7,5,11,9,15,23,37,41,41,49,37,15,11,3,336,4.09588465988798,4.15967609988769,3.81719455286337,1.99371978268454,1.20634052580362,2.59032845364792,1.89368833677353,4.46443066333322,3.92129524739016,6.02428993702609,8.58401134582369,14.1429739998624,17.8548876666275,20.286685501947,26.1848651479445,29.768130400502,17.8584184584613,24.5037980887037,15.271061338763,8.95764234853387,8.0253435285669,9.96851614841598,9.28669928334367,8.31327328690148,NA,10.313240353886,NA,6.04926471935712,5.30701976083138,NA,6.83938464535103,NA,94.8535701742686,84.981343967604,105.557836451448
"South East of Scotland","C71","Malignant brain cancer","Females",NA,"2017-2021",6,1,3,0,4,4,9,10,3,9,19,24,33,33,36,39,18,16,8,275,3.25481984572154,0.483952146811723,1.49522276327135,0,1.5547021967942,1.39854271848734,3.23845849375697,3.84161778208039,1.27525536988782,3.45588941153883,6.75037127041987,8.78159085836392,13.6464575036907,15.1712279959727,17.4135971170823,25.9688373951258,15.9508006415766,22.226852816559,18.9753320683112,6.94561432443293,6.14888773973013,7.81692092397669,6.78727735415028,6.00678378173685,NA,7.61475165412872,NA,4.00109759952746,3.43653486055595,NA,4.60796667387401,NA,98.2307293345731,86.9627507455101,110.553481325873
"South East of Scotland","C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)","All","d","2017-2021",17,13,13,7,10,11,17,24,13,24,43,63,74,76,86,77,33,27,11,639,4.47769056524259,3.07332237969716,3.16905442729092,1.78046826315321,1.97640176295037,1.97753520012656,3.13684968031811,4.73653983923394,2.79712455595648,4.71126797888567,7.82663458353203,11.7776161730973,15.6962562307774,18.1116248033935,21.8348372289053,28.0536589986665,16.7648000162568,23.1014066189808,17.7979127902273,8.28759377042717,7.65738642014184,8.95583910653289,8.40479156355004,7.76139139128477,NA,9.07344660840671,NA,5.47981338370576,4.97407609171591,NA,6.00968467670671,NA,96.5945861923321,89.2493156708211,104.383201742773
"South East of Scotland","C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)","Male",NA,"2017-2021",9,11,9,7,4,7,8,12,10,15,24,37,41,42,50,38,15,11,3,353,4.60787024237397,5.0840485665294,4.29434387197129,3.48900961969795,1.60845403440483,2.59032845364792,3.02990133883765,4.87028799636352,4.3569947193224,6.02428993702609,8.95722923042472,14.1429739998624,17.8548876666275,20.7814827093116,26.7192501509638,30.5726744653805,17.8584184584613,24.5037980887037,15.271061338763,9.41085639592992,8.45462080291739,10.445632794524,9.74075294479077,8.74410722539097,NA,10.7904107010072,NA,6.58373298024039,5.79266230181691,NA,7.42469975801539,NA,95.5413152679722,85.833377709603,106.046618289352
"South East of Scotland","C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)","Females",NA,"2017-2021",8,2,4,0,6,4,9,12,3,9,19,26,33,34,36,39,18,16,8,286,4.33975979429539,0.967904293623447,1.99363035102846,0,2.33205329519131,1.39854271848734,3.23845849375697,4.60994133849647,1.27525536988782,3.45588941153883,6.75037127041987,9.51339009656091,13.6464575036907,15.6309621776689,17.4135971170823,25.9688373951258,15.9508006415766,22.226852816559,18.9753320683112,7.22343889741025,6.41045037446632,8.11097898176059,7.06883018230931,6.27126645043107,NA,7.91344245489673,NA,4.37589378717113,3.76147449649794,NA,5.03611187192641,NA,97.9270649376949,86.9055029073891,109.959311172399
"South East of Scotland","D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)","All","d","2017-2021",3,4,7,7,7,18,15,31,42,52,74,82,72,69,94,78,81,60,31,827,0.790180687983986,0.945637655291434,1.70641392238742,1.78046826315321,1.38348123406526,3.23596669111619,2.76780854145716,6.11803062567718,9.03686395001323,10.2077472875856,13.4690920739854,15.3295956538727,15.272033089405,16.4434488346599,23.8659848781058,28.4179922324155,41.1499636762666,51.3364591532907,50.1577542270043,10.7258842693948,10.0072263337699,11.4825200301297,10.7342131253142,10.0073166677132,NA,11.4862324289997,NA,6.11100878501649,5.63452003004646,NA,6.60656234183151,NA,96.9538961008265,90.4577709261938,103.793312142429
"South East of Scotland","D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)","Male",NA,"2017-2021",3,1,4,4,3,7,5,14,22,18,21,27,26,27,29,28,26,15,9,289,1.53595674745799,0.462186233320854,1.90859727643169,1.99371978268454,1.20634052580362,2.59032845364792,1.89368833677353,5.6820026624241,9.58538838250928,7.22914792443131,7.83757557662163,10.3205485944942,11.3226116910321,13.3595245988432,15.497165087559,22.5272338165961,30.9545919946663,33.4142701209597,45.8131840162891,7.704638805733,6.84186955739673,8.64609263685862,8.28524792925951,7.34501997462582,NA,9.28128176535182,NA,4.88321138281909,4.256285452285,NA,5.55258049436485,NA,90.1082034027047,80.0178424034538,101.11880564485
"South East of Scotland","D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)","Females",NA,"2017-2021",0,3,3,3,4,11,10,17,20,34,53,55,46,42,65,50,55,45,22,538,0,1.45185644043517,1.49522276327135,1.55823918971562,1.5547021967942,3.84599247584017,3.59828721528552,6.53075022953666,8.5017024659188,13.0555822213689,18.829983017487,20.1244790504173,19.0223347021144,19.308835631238,31.4412170169541,33.2933812758024,48.7385575159286,62.5130235465722,52.1821631878558,13.588147296527,12.4640542169751,14.7864016065389,13.1831783213689,12.0887871575085,NA,14.3243128424856,NA,7.33880618721388,6.63222683260799,NA,8.080636666765,NA,101.078947331561,92.7170902877513,109.992471864996
"South East of Scotland","C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","All brain and CNS tumours (malignant and non-malignant)","All","d","2017-2021",20,17,20,14,17,29,32,55,55,76,117,145,146,145,180,155,114,87,42,1466,5.26787125322657,4.01896003498859,4.87546834967834,3.56093652630642,3.35988299701563,5.21350189124276,5.90465822177527,10.8545704649111,11.8339885059697,14.9190152664713,21.2957266575174,27.10721182697,30.9682893201824,34.5550736380535,45.700822107011,56.471651231082,57.9147636925234,74.4378657722715,67.9556670172316,19.013478039822,18.052528978898,20.0122958910713,19.1390046888642,18.1630162758896,NA,20.1401751870498,NA,11.5908221687222,10.8913220837884,NA,12.3117852214544,NA,96.796952006781,91.9047939315248,101.881898769725
"South East of Scotland","C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","All brain and CNS tumours (malignant and non-malignant)","Male",NA,"2017-2021",12,12,13,11,7,14,13,26,32,33,45,64,67,69,79,66,41,26,12,642,6.14382698983197,5.54623479985025,6.20294114840298,5.4827294023825,2.81479456020846,5.18065690729585,4.92358967561119,10.5522906587876,13.9423831018317,13.2534378614574,16.7948048070464,24.4635225943566,29.1774993576595,34.1410073081548,42.2164152385227,53.0999082819766,48.8130104531276,57.9180682096634,61.0842453550522,17.1154952016629,15.8169787032203,18.4921980763439,18.0260008740503,16.6443670404513,NA,19.4619371544363,NA,11.4669443630595,10.4480148293815,NA,12.5326031613387,NA,93.0166272488437,85.9596520524512,100.498517583759
"South East of Scotland","C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5","All brain and CNS tumours (malignant and non-malignant)","Females",NA,"2017-2021",8,5,7,3,10,15,19,29,23,43,72,81,79,76,101,89,73,61,30,824,4.33975979429539,2.41976073405862,3.48885311429981,1.55823918971562,3.88675549198551,5.24453519432751,6.8367457090425,11.1406915680331,9.77695783580662,16.5114716329077,25.5803542879069,29.6378691469782,32.6687922058051,34.9397978089069,48.8548141340363,59.2622186709282,64.6893581575053,84.7398763631312,71.157495256167,20.8115861939372,19.4146718360316,22.2824593016289,20.2520085036782,18.8883548338957,NA,21.662516191086,NA,11.714699974385,10.7694221810133,NA,12.6991747200491,NA,99.9622331349841,93.2525725923748,107.027132423914
"South East of Scotland","C50","Breast","All","d","2017-2021",0,0,0,0,5,29,88,183,329,505,916,809,804,878,712,620,485,305,193,6861,0,0,0,0,0.988200881475186,5.21350189124276,16.237810109882,36.1161162741588,70.788767608437,99.1329303890526,166.725518105008,151.239547365646,170.537702831689,209.236928649731,180.772140778844,225.886604924328,246.391757814683,260.960334029228,312.272469864898,88.9846335820044,86.8913759899964,91.1155824349422,85.4077871900439,83.3929086364617,NA,87.4463828009908,NA,48.015482657343,46.7793870314551,NA,49.2674732591467,NA,100.915900134468,98.5419736978754,103.332571563884
"South East of Scotland","C50","Breast","Male",NA,"2017-2021",0,0,0,0,0,0,0,0,0,1,3,3,9,9,8,4,6,1,1,45,0,0,0,0,0,0,0,0,0,0.401619329135073,1.11965365380309,1.14672762161046,3.91936558535725,4.45317486628105,4.2750800241542,3.21817625951373,7.14336738338453,2.22761800806398,5.09035377958768,1.19968424310721,0.87505791910861,1.60527190568666,1.26649600106695,0.920577749172088,NA,1.66673442441399,NA,0.585214244170482,0.418226591340306,NA,0.779815605699415,NA,111.737599968704,81.5021721561999,149.513700016634
"South East of Scotland","C50","Breast","Females",NA,"2017-2021",0,0,0,0,5,29,88,183,329,504,913,806,795,869,704,616,479,304,192,6816,0,0,0,0,1.94337774599276,10.1394347090332,31.6649274945126,70.3016054120711,139.853005564364,193.529807046175,324.373103678597,294.915092993388,328.755567134368,399.509003893949,340.532565845164,410.174457317885,424.468528184179,422.310203514621,455.407969639469,172.15020812849,168.087312243026,176.286504146924,169.549078379021,165.536569010287,NA,173.608969733358,NA,95.4457510705156,92.9801786221606,NA,97.9431387877792,NA,100.851414782918,98.4712329485806,103.274596897857
"South East of Scotland","D05","Carcinoma in situ of the breast","All","d","2017-2021",0,0,0,0,2,0,7,13,41,52,131,110,99,115,57,37,18,12,5,699,0,0,0,0,0.395280352590074,0,1.29164398601334,2.56562574625172,8.82170052263196,10.2077472875856,23.8439332661092,20.5640917308048,20.9990454979319,27.4057480577666,14.4719270005535,13.4803296487099,9.1444363725037,10.2672918306581,8.08996035919424,9.06577158924662,8.40606924296847,9.76349011112642,8.77412516896293,8.13433299191847,NA,9.43779286632589,NA,5.43526427695263,5.01864205153021,NA,5.86826230199857,NA,111.01161699716,102.93347125124,119.555276029406
"South East of Scotland","D05","Carcinoma in situ of the breast","Male",NA,"2017-2021",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.402113508601208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026659649846827,0.000674963895750369,0.148538061873819,0.0241268105160725,NA,"z",NA,"z",0.0321690806880966,NA,"z",NA,"z",50.475182641408,1.27792098208713,281.229717770435
"South East of Scotland","D05","Carcinoma in situ of the breast","Females",NA,"2017-2021",0,0,0,0,1,0,7,13,41,52,131,110,99,115,57,37,18,12,5,698,0,0,0,0,0.388675549198551,0,2.51880105069987,4.99410311670451,17.4284900551335,19.9673610444466,46.5420334960528,40.2489581008346,40.9393725110722,52.8694308950565,27.5715287687136,24.6371021440938,15.9508006415766,16.6701396124193,11.8595825426945,17.6292319943789,16.3454784469442,18.9870180880888,17.5241235274098,16.2453986492114,NA,18.8506022381329,NA,10.8383594732172,10.0074153016402,NA,11.7019716205058,NA,111.202689770593,103.104954853791,119.767411467022
"South East of Scotland","C18-C20","Colorectal cancer","All","d","2017-2021",0,0,3,6,9,16,34,66,64,117,275,395,555,754,906,814,753,460,244,5471,0,0,0.731320252451751,1.52611565413132,1.77876158665534,2.87641483654773,6.27369936063623,13.0254845578933,13.7704593524011,22.9674313970676,50.0540583830537,73.8437839424355,117.72192173083,179.686382917878,230.027471271955,296.567252271618,382.542254916405,393.579520175228,394.790065528679,70.9568474460204,69.0889400250926,72.862464451549,73.5886182855539,71.6255226313114,NA,75.5778841800426,NA,31.2711523648823,30.3542181556923,NA,32.2015407090549,NA,97.8202680394066,95.2451930302335,100.447329034514
"South East of Scotland","C18-C20","Colorectal cancer","Male",NA,"2017-2021",0,0,2,2,6,9,17,33,26,67,143,216,325,419,496,448,422,215,94,2940,0,0,0.954298638215843,0.996859891342272,2.41268105160725,3.33042229754733,6.43854034503001,13.3932919899997,11.3281862702382,26.9084950520499,53.3701574979473,82.5643887559534,141.532646137901,207.320029885751,265.054961497561,360.435741065538,502.416839298045,478.937871733755,478.493255281242,78.3793705496713,75.5715119997625,81.2648708549142,85.6812592091151,82.5715623359835,NA,88.8476326083093,NA,35.7827070034582,34.3868809048402,NA,37.2059140722118,NA,96.0404994750623,92.5999495485013,99.5761860799369
"South East of Scotland","C18-C20","Colorectal cancer","Females",NA,"2017-2021",0,0,1,4,3,7,17,33,38,50,132,179,230,335,410,366,331,245,150,2531,0,0,0.498407587757116,2.07765225295416,1.16602664759565,2.44744975735284,6.11708826598539,12.6773386808653,16.1532346852457,19.1993856196602,46.897316194496,65.4960318186309,95.1116735105719,154.010950868208,198.321522722326,243.707550938873,293.317500686771,340.34868375356,355.787476280835,63.9249085641445,61.4584988871853,66.4649096784231,61.4959773619928,59.1163347585837,NA,63.9219177271625,NA,26.7595977263064,25.5786961107657,NA,27.966774499976,NA,99.9722760652458,96.11505366707,103.944588240677
"South East of Scotland","C18","Colon","All","d","2017-2021",0,0,3,6,7,13,25,46,44,65,166,235,362,506,637,588,573,351,195,3822,0,0,0.731320252451751,1.52611565413132,1.38348123406526,2.33708705469503,4.61301423576193,9.07836802519839,9.46719080477577,12.759684109482,30.2144497875888,43.9323777885376,76.7843885883975,120.585291454173,161.730131567589,214.227941444363,291.097891191368,300.31828604675,315.508454008575,49.5699270587991,48.0107230828032,51.1668742304141,51.3846029887024,49.7450677365898,NA,53.0503497923855,NA,21.1523106292912,20.4049863648841,NA,21.9128876741317,NA,97.1340791890693,94.0787621558881,100.263355390029
